text,topic
"Los archivos estatales de Mongolia y la Biblioteca Pública del Estado, con tres millones de volúmenes, están en Ulan-Bator. En la capital también se encuentran el Museo Central Estatal, que contiene tesoros artísticos y antigüedades; el Museo de Bellas Artes, con una colección de pinturas y esculturas, dos museos que exhiben detalles del movimiento, y el Museo de la Religión, con una colección de reliquias lamaístas.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El chamanismo mongol se ha practicado ampliamente a lo largo de la historia de lo que hoy es Mongolia, con creencias similares comunes entre los nómadas de Asia central. Poco a poco cedieron al budismo tibetano, pero el chamanismo ha dejado una huella en la cultura religiosa mongol, y continúa practicándose. Los kazajos de Mongolia occidental, algunos mongoles y otros pueblos turcos en el país se adhieren tradicionalmente al Islam .
",<200 https://es.wikipedia.org/wiki/Mongolia>
"A lo largo de gran parte del siglo XX, el gobierno comunista reprimió las prácticas religiosas. Se dirigió al clero de la Iglesia Budista de Mongolia, que se había entrelazado estrechamente con las estructuras anteriores del gobierno feudal (por ejemplo, a partir de 1911, el jefe de la Iglesia también había sido el khan del país).[27]​ A fines de la década de 1930, el régimen, entonces dirigido por Khorloogiin Choibalsan, cerró casi todos los más de 700 monasterios budistas de Mongolia y mató al menos a 30,000 personas, de las cuales 18,000 eran lamas. El número de monjes budistas se redujo de 100,000 en 1924 a 110 en 1990.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La caída del comunismo de 1991 restauró la práctica pública de las religiones. El budismo tibetano, lo cual había sido la religión predominante antes del auge del comunismo, surgió de nuevo como la religión más practicada en Mongolia. El fin de la represión religiosa de los años 1990 también dejó que otras religiones se dispersaran por el país. Según el grupo de misioneros cristianos, Baranabas Fund, el número de cristianos aumentó de sólo cuatro en 1989 a alrededor de 40.000 a partir del 2008. En mayo de 2013, la Iglesia de Jesucristo de los Santos de los Últimos Dias (la Iglesia SUD) dio un programa cultural para celebrar 20 años de historia de la Iglesia SUD en Mongolia, con 10.900 miembros y 16 iglesias en el país. Hay cerca de 1000 católicos en Mongolia y, en 2003, un misionero de las Filipinas fue nombrado el primer obispo católico de Mongolia. En 2017, la Iglesia Adventista del Séptimo Día reportó que tuvo 2700 miembros en 6 iglesias en lugar de cero miembros en 1991.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La Mongolia Bike Challange es una competición de BTT de las más duras del mundo.[cita requerida]
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Desde el punto de vista geológico el país se encuentra en la Placa Filipina, a tan sólo 30 km de la Placa Pacífica. Sin embargo, es muy raro que el país sufra terremotos.[57]​
",<200 https://es.wikipedia.org/wiki/Palaos>
"Palaos tiene el mayor número de especies de animales y plantas de Micronesia.[59]​ Las islas de origen volcánico son fértiles y cubiertas por espesos bosques. Estas son las más grandes y se caracterizan por una selva de grandes terrazas y pastizales, mientras que las pequeñas son de piedra caliza y con escasa o nula vegetación. Las islas del sur están formadas por los arrecifes de coral. El archipiélago tiene una rica diversidad biológica, especialmente en relación con el medio ambiente marino.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Como muchas otras islas oceánicas, posee numerosos endemismos, algunos de los cuales están seriamente amenazados.[60]​ La constante llegada de especies invasoras, además de la destrucción del hábitat, son las principales amenazas para la vida salvaje palauana.[61]​
",<200 https://es.wikipedia.org/wiki/Palaos>
"La vida marina presenta una fauna muy rica y balanceada, que se ha visto favorecida por la cercanía con los diferentes sistemas biológicos de Indonesia, Nueva Guinea y Filipinas.[59]​ En sus aguas hay gran cantidad de corales, peces, caracoles, almejas, calamares, pepinos, estrellas, erizos y anémonas de mar, lo mismo que diferentes tipos de anélidos e incluso Gusanos Bobbit. El 25 de septiembre de 2009, el presidente Johnson Toribiong anunció en la Asamblea General de las Naciones Unidas la creación del primer ""santuario tiburones"" del mundo,[62]​ por el cual Palaos ha prohibido la pesca comercial de tiburones en un área de 600 000 kilómetros cuadrados de océano, incluyendo su Zona Económica Exclusiva.[62]​[63]​ Toribiong también pidió medidas de protección internacional contra la pesca de tiburones.[62]​ Dos especies de medusa habitan el famoso y pintoresco lago de las Medusas en la isla de Eil Malk: Mastigias papua y Aurelia aurita
",<200 https://es.wikipedia.org/wiki/Palaos>
"Entre la fauna terrestre, se encuentran 5 especies de moluscos terrestres del género Aaadonta que son endémicas de Palaos: A. kinlochi, A. irregularis, A. fuscozonata, A. constricta y A. pelewana. 
",<200 https://es.wikipedia.org/wiki/Palaos>
"En cuanto a la flora, existen en Palaos unas 1260 especies y variedades de plantas, 830 de las cuales son nativas,[59]​ como el bejuco de playa, el pino australiano, el pandanus así como varias especies de palmas y de helechos.
",<200 https://es.wikipedia.org/wiki/Palaos>
"La mayor parte del territorio no presente peligros ambientales. Sin embargo, en algunas áreas se concentran graves amenazas y daños como la pesca con dinamita, malos sistemas de evacuación de basuras en Koror, y gran dragado de corales y de arena en la laguna de las Islas Chelbacheb.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Como en otras naciones insulares del Pacífico, una gran amenaza potencial es el calentamiento global y la consecuente subida del nivel del mar.
",<200 https://es.wikipedia.org/wiki/Palaos>
"El país tiene asimismo problemas por la escasez de agua dulce y de tierra arable. También se encuentra en una zona de riesgo de terremotos, erupciones volcánicas, y tormentas tropicales. El tratamiento de las aguas negras, los residuos tóxicos y los biocidas son asimismo problemas importantes.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Debido a las quemas y a las fuertes lluvias (3800 mm anuales), la erosión es asimismo un problema importante.[64]​
",<200 https://es.wikipedia.org/wiki/Palaos>
"La economía consiste principalmente en el turismo, la agricultura de subsistencia, y la pesca. El gobierno es el principal empleador de la fuerza de trabajo, suministrando el 30% de los puestos del país. La moneda oficial es el dólar estadounidense y, en general, su economía es altamente dependiente de la ayuda financiera de los Estados Unidos. De hecho, el país carece de banco central.[65]​
",<200 https://es.wikipedia.org/wiki/Palaos>
"La emisión de sellos postales, principalmente destinado al coleccionismo filatélico, es también una importante fuente de ingreso para su economía.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Su volumen de importaciones es de 99.000.000 de dólares anual, siendo sus principales proveedores los Estados Unidos, Guam, Japón, Singapur y Corea del Sur, mientras que los productos importados son maquinaria, bebidas y alimentos. Su volumen de exportaciones es de 18.000.000 de dólares anual, los principales destinatarios son Estados Unidos, Japón y Singapur, siendo sus principales productos atún, copra, mariscos y cocos.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Por el Tratado de Libre Asociación con ese país Palaos ha recibido más de 450 millones de dólares desde 1994, cuando entró en vigor, a cambio de permitir la instalación de puestos militares en su territorio. El tratado ha sido renovado en varias ocasiones, la última en 2004. Su validez expira el 1 de octubre de 2009.
",<200 https://es.wikipedia.org/wiki/Palaos>
"La población disfruta de un ingreso per cápita dos veces mayor que el de Filipinas y gran parte de Micronesia. De hecho su PIB per cápita de 5.800 dólares es uno de los más altos de la región. Entre 1998 y 1999 los resultados económicos fueron negativos debido a la Crisis financiera asiática de 1997.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Las visitas por negocios y turismo llegaron a 50.000 en el año financiero 2000/2001. Las principales actividades son el buceo y el esnórquel, que permiten apreciar el rico fondo marino del archipiélago. En 1997 el número de visitantes fue de 67.000 personas, provenientes principalmente de Japón, Taiwán y los Estados Unidos.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Algunas propuestas a largo plazo en el sector público turístico se han visto favorecidas por la expansión del transporte aéreo en el Pacífico, la creciente prosperidad de los países líderes del este de Asia, y la voluntad de los extranjeros por financiar el desarrollo de la infraestructura.
",<200 https://es.wikipedia.org/wiki/Palaos>
"Vale la pena destacar que la mayoría de los sursudaneses mantuvieron la esencia de su cultura en el exilio y la diáspora. La gente inculca la cultura tradicional y se le presta gran atención al conocimiento del origen de las personas y sus dialectos. Aunque los idiomas más hablados son el árabe Yuba y el inglés, se está introduciendo el suajili dentro de varios sectores de la población para mejorar las relaciones internacionales con su vecinos de África Oriental.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"En Sudán del Sur son muy populares muchos juegos tradicionales y modernos y el deporte en general, en particular la lucha libre y simulacros de batallas. Los deportes tradicionales se practicaban sobre todo después de las temporadas de cosecha para celebrar el fin de las estaciones agrícolas. Los luchadores eran generalmente fuertes, con hombres jóvenes bien formados. Los partidos atrajeron a un gran número de espectadores que cantaban, tocaban la batería y bailaban en apoyo de sus luchadores favoritos. Aunque esto fue percibido como una competencia, era principalmente para el entretenimiento.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"En la era moderna, algunos sursudaneses se han destacado en el deporte internacional. Luol Deng es una estrella de baloncesto de los Los Angeles Lakers de la NBA estadounidense. Otros protagonistas del baloncesto internacional originarios de Sudán del Sur incluyen a Manute Bol, Deng Ajou, Duany Kueth, Deng Gai, Ater Majok y Thon Maker. Majak Daw está en camino de convertirse en el primer sursudanés en ser jugador profesional de fútbol australiano, después de haber firmado con los Canguros de Melbourne del Norte de la AFL (Liga de Fútbol Australiano) a finales de 2009.[42]​ El atleta olímpico  Lopez Lomong, abanderado de Estados Unidos en la inauguración de los Juegos Olímpicos de Pekín 2008, nació en el país, y es uno de los niños perdidos de Sudán.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
"El fútbol es también cada vez más popular en Sudán del Sur y hay muchas iniciativas del Gobierno y otros socios privados para promover este deporte y mejorar el nivel de juego. Una de ellas es la Asociación de Deporte Juvenil del Sudán del Sur (SSYSA), que ya está dando sesiones de formación de fútbol en lugares como Yuba, en las que los niños entrenan para convertirse en buenos futbolistas. Se prevé que los jugadores superiores surjan de estos campos de fútbol improvisados, tanto a corto como a largo plazo. En reconocimiento de estos esfuerzos con el fútbol para jóvenes, el país recientemente fue anfitrión de competiciones de fútbol juvenil. Su selección nacional está afiliada a la CAF,[43]​ fue aprobada su asociación a la FIFA el 25 de mayo de 2012,[44]​ celebró su primer partido el 10 de julio de 2011 contra el Tusker F.C de Kenia perdiendo como local por 1:3. El jugador danés Pione Sisto es hijo de refugiados sursudaneses.
",<200 https://es.wikipedia.org/wiki/Sud%C3%A1n_del_Sur>
